"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Trail_2Sided_Pan_Tile_Master.M_Trans_Trail_2Sided_Pan_Tile_Master","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","727","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_SubUV_Master.M_Add_Sprite_SubUV_Master","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Pan_Emis_Mask_Master.M_Add_Sprite_Pan_Emis_Mask_Master","0","0","18","2","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Master_DepthFade.M_Add_Sprite_Master_DepthFade","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_StaticMesh_Lit_Master.M_Trans_StaticMesh_Lit_Master","0","0","27","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_SubUV_Master_DepthFade.M_Trans_Sprite_SubUV_Master_DepthFade","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_SubUV_Master.M_Trans_Sprite_SubUV_Master","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Lit_SubUV_Master.M_Trans_Sprite_Lit_SubUV_Master","0","0","72","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_2Sided_Master.M_Trans_Sprite_2Sided_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_MeshEmit_Master.M_Trans_MeshEmit_Master","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_MeshEmit_2Sided_Pan_Mask_Master.M_Trans_MeshEmit_2Sided_Pan_Mask_Master","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_Static_Lit_Emis_PanMaster.M_Opaque_Static_Lit_Emis_PanMaster","0","0","23","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Lit_Emis_Master.M_Opaque_MeshEmit_Lit_Emis_Master","0","0","59","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Emis_Master.M_Opaque_MeshEmit_Emis_Master","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Trail_2Sided_Pan_Emis_Master.M_Add_Trail_2Sided_Pan_Emis_Master","0","0","15","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_SubUV_Master_DepthFade.M_Add_Sprite_SubUV_Master_DepthFade","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Master.M_Add_Sprite_Master","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_2Sided_Master.M_Add_Sprite_2Sided_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Emis_Master.M_Add_Mesh_2Sided_Pan_Emis_Master","0","0","40","2","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Base_Master.M_Add_Mesh_2Sided_Pan_Base_Master","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_Master.M_Tornado_Fire_Trans_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Add_Trail_MeshEmit_2Sided_Master.M_Add_Trail_MeshEmit_2Sided_Master","0","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","58","6","0.000000","0","3"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","100","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Game/VoxelSpace/M_Vehicles.M_Vehicles","0","0","14","1","0.000000","0","0"
"/Game/VoxelSpace/M_Props.M_Props","0","0","14","1","0.000000","0","0"
"/Game/VoxelSpace/M_Environment.M_Environment","0","0","14","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Signs_Decal_04.M_Scifi_Signs_Decal_04","0","0","21","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Signs_Decal_03.M_Scifi_Signs_Decal_03","0","0","21","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Signs_Decal_02.M_Scifi_Signs_Decal_02","0","0","21","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Signs_Decal_01.M_Scifi_Signs_Decal_01","0","0","21","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Stripe_Decal_02.M_Scifi_Stripe_Decal_02","0","0","21","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Stripe_Decal_01.M_Scifi_Stripe_Decal_01","0","0","21","1","0.000000","0","0"
"/Game/SpaceshipInterior/Materials/M_Scifi_Decal_01.M_Scifi_Decal_01","0","0","21","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/Plane001NormalsMap_Mat1.Plane001NormalsMap_Mat1","0","0","44","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Plane001NormalsMap_Mat1.Plane001NormalsMap_Mat1","0","0","27","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/door/door_LP_12_-_Default_BaseColor_Mat.door_LP_12_-_Default_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/wall_back_part_04_-_Default_BaseColor_Mat.wall_back_part_04_-_Default_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/T_Statue_Blocky_BC1_Mat1.T_Statue_Blocky_BC1_Mat1","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/T_Statue_Blocky_BC1_Mat.T_Statue_Blocky_BC1_Mat","0","0","21","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/Plane001NormalsMap_Mat.Plane001NormalsMap_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/sky_sphere_Mat.sky_sphere_Mat","0","0","27","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/gold.gold","0","0","44","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/Plane001NormalsMap_Mat2.Plane001NormalsMap_Mat2","0","0","44","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/dirt_basecolor_Mat.dirt_basecolor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/tom/ceiling_07_-_Default_BaseColor_Mat.ceiling_07_-_Default_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/spiderplinth/SpiderPlinth_BaseColor_Mat.SpiderPlinth_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/relic/relic_3/Relic_3_BaseColor_Mat.Relic_3_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/relic/relic_2/Relic_2_BaseColor_Mat.Relic_2_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/relic/relic_1/Relic_1_BaseColor_Mat.Relic_1_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/plinth/Plinth_BaseColor_Mat.Plinth_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/spikerock/Spikess_LP_01_-_Default_BaseColor_Mat.Spikess_LP_01_-_Default_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/spike/SpikeeyRelic_LP_DefaultMaterial_BaseColor_Mat.SpikeeyRelic_LP_DefaultMaterial_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/spidermesh/shelltextures/Spider_Shell_Albedo_Mat.Spider_Shell_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/plant_pot/PlantPot_BaseColor_Mat.PlantPot_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/light/Lightxture_LP_Basic_MTL_BaseColor_Mat.Lightxture_LP_Basic_MTL_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/Cabinets/Cabinets/Textures/Cabinets_BaseColor_Mat.Cabinets_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/Cabinets/barrier/Barrier_LP_Case_BaseColor_Mat.Barrier_LP_Case_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/louis/bench/Bench_BaseColor_Mat.Bench_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/spidermesh/bodytexture/Spider_Body_Albedo_Mat.Spider_Body_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/skull_mesh/Skull_Albedo_Mat.Skull_Albedo_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/mushroom/mushroom_2/Body_Base_Color_Mat.Body_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/mushroom/mushroom_1/MCAccessories_Base_Color_Mat.MCAccessories_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/crystal/Crystal_LP_Base_Color_Mat1.Crystal_LP_Base_Color_Mat1","0","0","14","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Istvan/crystal/Crystal_LP_Base_Color_Mat.Crystal_LP_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Federico/sphere/sphere/Sphere_Base_Color_Mat.Sphere_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Federico/sphere/main_body/Main_Body_Base_Color_Mat.Main_Body_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Federico/fish/teeth/Teeth_Base_Color_Mat.Teeth_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Federico/fish/fishbody/Body_Base_Color_Mat.Body_Base_Color_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Federico/Crystal_engine_LP_UV_Crystal_Engine_BaseColor_Mat.Crystal_engine_LP_UV_Crystal_Engine_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/Adam/Materials/Master_Sculpture.Master_Sculpture","0","0","44","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/e19d195e7b23122960e394b27a49fb5d_Mat_2.e19d195e7b23122960e394b27a49fb5d_Mat_2","0","0","23","1","0.000000","0","0"
"/Game/SciFiMuseum/Maps/e19d195e7b23122960e394b27a49fb5d_Mat.e19d195e7b23122960e394b27a49fb5d_Mat","0","0","23","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Maps/LevelContent/Architecture/M_1Meter_01.M_1Meter_01","0","0","27","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Plains/Env_Plains_Ruins/Materials/M_PLains_FloorStone.M_PLains_FloorStone","0","0","35","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Misc/Env_ALL_Artifacts/Materials/M_Env_Health_Terminus.M_Env_Health_Terminus","0","0","35","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Ice/Env_Ice_Mountain/Materials/M_IceMountain_Boulder.M_IceMountain_Boulder","0","0","35","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/OLD/Effects/FX_Materials/ICE/M_IceMountain_Boulder_MeshEmit.M_IceMountain_Boulder_MeshEmit","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceMountain_Boulder_MeshEmit.M_IceMountain_Boulder_MeshEmit","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Env_Rocks/Materials/M_JaggedRock_01.M_JaggedRock_01","0","0","26","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRock_Trans_MeshEmit_Lit.M_JaggedRock_Trans_MeshEmit_Lit","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRock_MeshEmit_Lit.M_JaggedRock_MeshEmit_Lit","0","0","35","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Fire/Env_Fire_Magma/Materials/M_Lava_flows_trans.M_Lava_flows_trans","0","0","31","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LavaFlows_Trans_2sided.M_LavaFlows_Trans_2sided","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LavaFlows_Trans.M_LavaFlows_Trans","0","0","3","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LavaFlows_Fast_Trans.M_LavaFlows_Fast_Trans","0","0","3","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Dungeon_Pipe_FlowingLava_Cool.M_Dungeon_Pipe_FlowingLava_Cool","0","0","8","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_RoboChains_MeshEmit.M_RoboChains_MeshEmit","0","0","15","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_mobile.M_Smoke_Trans_mobile","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_2_Trans.M_IB_AnimGrid_2_Trans","0","0","54","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Add.M_Portal_Add","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Unlit.M_Ice_Unlit","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed.M_Breakables_Fort_Wall_Destroyed","0","0","26","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed_Trim.M_Breakables_Fort_Wall_Destroyed_Trim","0","0","26","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Pots_Red.M_Breakables_Pots_Red","0","0","26","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/Beakable_Master_MeshEmit.Beakable_Master_MeshEmit","0","0","59","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Enemy/M_Enemy_GreaterSpiderBoss_FX_Master.M_Enemy_GreaterSpiderBoss_FX_Master","0","0","38","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_Survival_CA_Chicken_02.M_Survival_CA_Chicken_02","0","0","38","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_EnemyChicken.M_EnemyChicken","0","0","58","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Debris_Boxes_Trans.M_IB_Debris_Boxes_Trans","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Debris_Boxes_Opaque.M_IB_Debris_Boxes_Opaque","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans.M_IB_AnimGrid_Trans","0","0","54","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Masked_Trans.M_IB_AnimGrid_Masked_Trans","0","0","54","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshMat.M_IB_AnimGrid_Trans_MeshMat","0","0","54","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshEmit.M_IB_AnimGrid_Trans_MeshEmit","0","0","72","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Impact_IB_SubUV.M_Impact_IB_SubUV","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Heal_Add_2Sided.M_Heal_Add_2Sided","0","0","5","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glowing_Eyes.M_Glowing_Eyes","0","0","5","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_02.M_Tornado_Fire_Trans_02","0","0","15","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Trans.M_Portal_Trans","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeachBeam_Trans.M_LeachBeam_Trans","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Base.M_CombatArea_Base","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Fire/M_FlickerGlow_Forge.M_FlickerGlow_Forge","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master_DepthFade.M_Trans_Sprite_Master_DepthFade","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_Master.M_Trans_Sprite_Master","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Trail_2Sided_Pan_Master.M_Add_Trail_2Sided_Pan_Master","0","0","30","2","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFire_MeshEmit_Master.M_JaggedRockFire_MeshEmit_Master","0","0","35","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided_Master.M_Fire_Trans_Tile_2sided_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LevelRing_00.M_LevelRing_00","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_Add_01_mobile.M_Spark_Add_01_mobile","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_2_mobile.M_Smoke_Add_2_mobile","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CandleGlow_2sided.M_CandleGlow_2sided","0","0","59","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CandleGlow.M_CandleGlow","0","0","47","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceBlastFog.M_IceBlastFog","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Mesh03.M_Ice_Mesh03","0","0","14","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HealBeam_Trans.M_HealBeam_Trans","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBeam_Trans.M_FireBeam_Trans","0","0","6","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GroundCrack_SubUV.M_GroundCrack_SubUV","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ForgeCoals_Fire.M_ForgeCoals_Fire","0","0","3","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSky_moving.M_FireSky_moving","0","0","4","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSky.M_FireSky","0","0","4","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_RingsubUV.M_Fire_Add_RingsubUV","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ExploD_Trans_subUV_mobile.M_ExploD_Trans_subUV_mobile","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_cracks_01_mobile.M_cracks_01_mobile","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ShieldMesh_mobile.M_ShieldMesh_mobile","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ChargeMesh_mobile1.M_ChargeMesh_mobile1","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Solid.M_CombatArea_Solid","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_subUV_mult.M_Smoke_Add_subUV_mult","0","0","9","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Addit_subUV_mobile.M_Smoke_Addit_subUV_mobile","0","0","9","1","0.000000","0","0"
